timestamp_ms,seq,altitude_m,temp_c,pressure_hpa,lat,lon,gps_alt_m,gps_fix,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,battery_v,mission_state,payload_sep,parachute,descent_rate_mps,error_code
1769000034199,171,86.4,24.4,1002.9,13.082700,80.270680,86.4,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.87,3,0,0,16.00,1010
1769000034399,172,83.2,24.5,1003.3,13.082720,80.270700,83.2,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.87,3,0,0,16.00,1010
1769000034599,173,80.0,24.5,1003.7,13.082740,80.270720,80.0,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.87,3,0,0,16.00,1010
1769000034799,174,76.8,24.5,1004.1,13.082760,80.270740,76.8,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.87,3,0,0,16.00,1010
1769000034999,175,73.6,24.5,1004.4,13.082640,80.270660,73.6,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.86,3,0,0,16.00,1010
1769000035199,176,70.4,24.5,1004.8,13.082660,80.270680,70.4,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.86,3,0,0,16.00,1010
1769000035399,177,67.2,24.6,1005.2,13.082680,80.270700,67.2,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.86,3,0,0,16.00,1010
1769000035599,178,64.0,24.6,1005.6,13.082700,80.270720,64.0,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.86,3,0,0,16.00,1010
1769000035799,179,60.8,24.6,1006.0,13.082720,80.270740,60.8,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.86,3,0,0,16.00,1010
1769000035999,180,57.6,24.6,1006.3,13.082740,80.270660,57.6,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.86,3,0,0,16.00,1010
1769000036199,181,54.4,24.6,1006.7,13.082760,80.270680,54.4,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.86,3,0,0,16.00,1010
1769000036399,182,51.2,24.7,1007.1,13.082640,80.270700,51.2,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.86,3,0,0,16.00,1010
1769000036599,183,48.0,24.7,1007.5,13.082660,80.270720,48.0,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.86,3,0,0,16.00,1010
1769000036799,184,44.8,24.7,1007.9,13.082680,80.270740,44.8,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.86,3,0,0,16.00,1010
1769000036999,185,41.6,24.7,1008.3,13.082700,80.270660,41.6,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.86,3,0,0,16.00,1010
1769000037199,186,38.4,24.8,1008.6,13.082720,80.270680,38.4,1,0.020,-0.010,1.000,8.89,-20.00,0.00,3.86,3,0,0,16.00,1010
1769000037399,187,35.2,24.8,1009.0,13.082740,80.270700,35.2,1,0.020,-0.010,1.000,13.33,-13.33,10.00,3.86,3,0,0,16.00,1010
1769000037599,188,32.0,24.8,1009.4,13.082760,80.270720,32.0,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.86,3,0,0,16.00,1010
1769000037800,189,28.8,24.8,1009.8,13.082640,80.270740,28.8,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.86,3,0,0,15.92,1010
1769000038000,190,25.6,24.8,1010.2,13.082660,80.270660,25.6,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.86,3,0,0,16.00,1010
1769000038200,191,22.4,24.9,1010.6,13.082680,80.270680,22.4,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.86,3,0,0,16.00,1010
1769000038400,192,19.2,24.9,1010.9,13.082700,80.270700,19.2,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.86,3,0,0,16.00,1010
1769000038600,193,16.0,24.9,1011.3,13.082720,80.270720,16.0,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.86,3,0,0,16.00,1010
1769000038800,194,12.8,24.9,1011.7,13.082740,80.270740,12.8,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.86,3,0,0,16.00,1010
1769000039000,195,12.4,24.9,1011.8,13.082760,80.270660,12.4,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.86,4,0,0,2.00,0010
1769000039200,196,12.0,24.9,1011.8,13.082640,80.270680,12.0,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.86,4,0,0,2.00,0010
1769000039400,197,11.6,24.9,1011.9,13.082660,80.270700,11.6,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.86,4,0,0,2.00,0010
1769000039600,198,11.2,24.9,1011.9,13.082680,80.270720,11.2,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.86,4,0,0,2.00,0010
1769000039800,199,10.8,24.9,1012.0,13.082700,80.270740,10.8,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.86,4,0,0,2.00,0010
1769000040000,200,10.4,24.9,1012.0,13.082720,80.270660,10.4,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.86,4,0,0,2.00,0010
1769000040200,201,10.0,24.9,1012.0,13.082740,80.270680,10.0,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.86,4,0,0,2.00,0010
1769000040400,202,9.6,24.9,1012.1,13.082760,80.270700,9.6,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.86,4,0,0,2.00,0010
1769000040600,203,9.2,24.9,1012.1,13.082640,80.270720,9.2,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.86,4,0,0,2.00,0010
1769000040800,204,8.8,24.9,1012.2,13.082660,80.270740,8.8,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.86,4,0,0,2.00,0010
1769000041000,205,8.4,24.9,1012.2,13.082680,80.270660,8.4,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.86,4,0,0,2.00,0010
1769000041200,206,8.0,24.9,1012.3,13.082700,80.270680,8.0,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.86,4,0,0,2.00,0010
1769000041400,207,7.6,25.0,1012.3,13.082720,80.270700,7.6,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.86,4,0,0,2.00,0010
1769000041600,208,7.2,25.0,1012.4,13.082740,80.270720,7.2,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.86,4,0,0,2.00,0010
1769000041800,209,6.8,25.0,1012.4,13.082760,80.270740,6.8,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.86,4,0,0,2.00,0010
1769000042000,210,6.4,25.0,1012.5,13.082640,80.270660,6.4,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.86,4,0,0,2.00,0010
1769000042200,211,6.0,25.0,1012.5,13.082660,80.270680,6.0,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.86,4,0,0,2.00,0010
1769000042400,212,5.6,25.0,1012.6,13.082680,80.270700,5.6,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.86,4,0,0,2.00,0010
1769000042600,213,5.2,25.0,1012.6,13.082700,80.270720,5.2,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.86,4,0,0,2.00,0010
1769000042800,214,4.8,25.0,1012.7,13.082720,80.270740,4.8,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.86,4,0,0,2.00,0010
1769000043000,215,4.4,25.0,1012.7,13.082740,80.270660,4.4,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.86,4,0,0,2.00,0010
1769000043200,216,4.0,25.0,1012.8,13.082760,80.270680,4.0,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.86,4,0,0,2.00,0010
1769000043400,217,3.6,25.0,1012.8,13.082640,80.270700,3.6,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.86,4,0,0,2.00,0010
1769000043600,218,3.2,25.0,1012.9,13.082660,80.270720,3.2,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.86,4,0,0,2.00,0010
1769000043800,219,2.8,25.0,1012.9,13.082680,80.270740,2.8,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.86,4,0,0,2.00,0010
1769000044000,220,2.4,25.0,1013.0,13.082700,80.270660,2.4,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.86,4,0,0,2.00,0010
1769000044200,221,2.0,25.0,1013.0,13.082720,80.270680,2.0,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.86,4,0,0,2.00,0010
1769000044400,222,1.6,25.0,1013.1,13.082740,80.270700,1.6,1,0.020,-0.010,1.000,8.89,-20.00,0.00,3.86,4,0,0,2.00,0010
1769000044600,223,1.2,25.0,1013.1,13.082760,80.270720,1.2,1,0.020,-0.010,1.000,13.33,-13.33,10.00,3.86,4,0,0,2.00,0010
1769000044800,224,0.8,25.0,1013.2,13.082640,80.270740,0.8,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.86,4,0,0,2.00,0010
1769000045000,225,0.4,25.0,1013.2,13.082660,80.270660,0.4,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.85,4,0,0,2.00,0010
1769000045200,226,0.0,25.0,1013.2,13.082680,80.270680,0.0,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.85,5,0,0,2.00,0010
