timestamp_ms,seq,altitude_m,temp_c,pressure_hpa,lat,lon,gps_alt_m,gps_fix,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,battery_v,mission_state,payload_sep,parachute,descent_rate_mps,error_code
1769000034399,172,213.4,23.6,987.9,13.082720,80.270700,213.4,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.87,3,1,0,9.00,0000
1769000034599,173,211.6,23.6,988.1,13.082740,80.270720,211.6,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.87,3,1,0,9.00,0000
1769000034799,174,209.8,23.6,988.3,13.082760,80.270740,209.8,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.87,3,1,0,9.00,0000
1769000034999,175,208.0,23.6,988.5,13.082640,80.270660,208.0,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.86,3,1,0,9.00,0000
1769000035199,176,206.2,23.7,988.7,13.082660,80.270680,206.2,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.86,3,1,0,9.00,0000
1769000035399,177,204.4,23.7,988.9,13.082680,80.270700,204.4,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.86,3,1,0,9.00,0000
1769000035599,178,202.6,23.7,989.1,13.082700,80.270720,202.6,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.86,3,1,0,9.00,0000
1769000035799,179,200.8,23.7,989.4,13.082720,80.270740,200.8,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.86,3,1,0,9.00,0000
1769000035999,180,199.0,23.7,989.6,13.082740,80.270660,199.0,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.86,3,1,0,9.00,0000
1769000036199,181,197.2,23.7,989.8,13.082760,80.270680,197.2,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.86,3,1,0,9.00,0000
1769000036399,182,195.4,23.7,990.0,13.082640,80.270700,195.4,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.86,3,1,0,9.00,0000
1769000036599,183,193.6,23.7,990.2,13.082660,80.270720,193.6,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.86,3,1,0,9.00,0000
1769000036799,184,191.8,23.8,990.4,13.082680,80.270740,191.8,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.86,3,1,0,9.00,0000
1769000036999,185,190.0,23.8,990.6,13.082700,80.270660,190.0,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.86,3,1,0,9.00,0000
1769000037199,186,188.2,23.8,990.8,13.082720,80.270680,188.2,1,0.020,-0.010,1.000,8.89,-20.00,0.00,3.86,3,1,0,9.00,0000
1769000037399,187,186.4,23.8,991.1,13.082740,80.270700,186.4,1,0.020,-0.010,1.000,13.33,-13.33,10.00,3.86,3,1,0,9.00,0000
1769000037599,188,184.6,23.8,991.3,13.082760,80.270720,184.6,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.86,3,1,0,9.00,0000
1769000037800,189,182.8,23.8,991.5,13.082640,80.270740,182.8,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.86,3,1,0,8.96,0000
1769000038000,190,181.0,23.8,991.7,13.082660,80.270660,181.0,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.86,3,1,0,9.00,0000
1769000038200,191,179.2,23.8,991.9,13.082680,80.270680,179.2,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.86,3,1,0,9.00,0000
1769000038400,192,177.4,23.8,992.1,13.082700,80.270700,177.4,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.86,3,1,0,9.00,0000
1769000038600,193,175.6,23.9,992.3,13.082720,80.270720,175.6,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.86,3,1,0,9.00,0000
1769000038800,194,173.8,23.9,992.5,13.082740,80.270740,173.8,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.86,3,1,0,9.00,0000
1769000039000,195,172.0,23.9,992.8,13.082760,80.270660,172.0,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.86,3,1,0,9.00,0000
1769000039200,196,170.2,23.9,993.0,13.082640,80.270680,170.2,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.86,3,1,0,9.00,0000
1769000039400,197,168.4,23.9,993.2,13.082660,80.270700,168.4,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.86,3,1,0,9.00,0000
1769000039600,198,166.6,23.9,993.4,13.082680,80.270720,166.6,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.86,3,1,0,9.00,0000
1769000039800,199,164.8,23.9,993.6,13.082700,80.270740,164.8,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.86,3,1,0,9.00,0000
1769000040000,200,163.0,23.9,993.8,13.082720,80.270660,163.0,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.86,3,1,0,9.00,0000
1769000040200,201,161.2,24.0,994.0,13.082740,80.270680,161.2,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.86,3,1,0,9.00,0000
1769000040400,202,159.4,24.0,994.2,13.082760,80.270700,159.4,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.86,3,1,0,9.00,0000
1769000040600,203,157.6,24.0,994.5,13.082640,80.270720,157.6,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.86,3,1,0,9.00,0000
1769000040800,204,155.8,24.0,994.7,13.082660,80.270740,155.8,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.86,3,1,0,9.00,0000
1769000041000,205,154.0,24.0,994.9,13.082680,80.270660,154.0,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.86,3,1,0,9.00,0000
1769000041200,206,152.2,24.0,995.1,13.082700,80.270680,152.2,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.86,3,1,0,9.00,0000
1769000041400,207,150.4,24.0,995.3,13.082720,80.270700,150.4,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.86,3,1,0,9.00,0000
1769000041600,208,148.6,24.0,995.5,13.082740,80.270720,148.6,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.86,3,1,0,9.00,0000
1769000041800,209,146.8,24.0,995.7,13.082760,80.270740,146.8,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.86,3,1,0,9.00,0000
1769000042000,210,145.0,24.1,996.0,13.082640,80.270660,145.0,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.86,3,1,0,9.00,0000
1769000042200,211,143.2,24.1,996.2,13.082660,80.270680,143.2,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.86,3,1,0,9.00,0000
1769000042400,212,141.4,24.1,996.4,13.082680,80.270700,141.4,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.86,3,1,0,9.00,0000
1769000042600,213,139.6,24.1,996.6,13.082700,80.270720,139.6,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.86,3,1,0,9.00,0000
1769000042800,214,137.8,24.1,996.8,13.082720,80.270740,137.8,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.86,3,1,0,9.00,0000
1769000043000,215,136.0,24.1,997.0,13.082740,80.270660,136.0,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.86,3,1,0,9.00,0000
1769000043200,216,134.2,24.1,997.2,13.082760,80.270680,134.2,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.86,3,1,0,9.00,0000
1769000043400,217,132.4,24.1,997.4,13.082640,80.270700,132.4,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.86,3,1,0,9.00,0000
1769000043600,218,130.6,24.2,997.7,13.082660,80.270720,130.6,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.86,3,1,0,9.00,0000
1769000043800,219,128.8,24.2,997.9,13.082680,80.270740,128.8,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.86,3,1,0,9.00,0000
1769000044000,220,127.0,24.2,998.1,13.082700,80.270660,127.0,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.86,3,1,0,9.00,0000
1769000044200,221,125.2,24.2,998.3,13.082720,80.270680,125.2,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.86,3,1,0,9.00,0000
1769000044400,222,123.4,24.2,998.5,13.082740,80.270700,123.4,1,0.020,-0.010,1.000,8.89,-20.00,0.00,3.86,3,1,0,9.00,0000
1769000044600,223,121.6,24.2,998.7,13.082760,80.270720,121.6,1,0.020,-0.010,1.000,13.33,-13.33,10.00,3.86,3,1,0,9.00,0000
1769000044800,224,119.8,24.2,998.9,13.082640,80.270740,119.8,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.86,3,1,0,9.00,0000
1769000045000,225,118.0,24.2,999.2,13.082660,80.270660,118.0,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.85,3,1,0,9.00,0000
1769000045200,226,116.2,24.2,999.4,13.082680,80.270680,116.2,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.85,3,1,0,9.00,0000
1769000045400,227,114.4,24.3,999.6,13.082700,80.270700,114.4,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.85,3,1,0,9.00,0000
1769000045600,228,112.6,24.3,999.8,13.082720,80.270720,112.6,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.85,3,1,0,9.00,0000
1769000045800,229,110.8,24.3,1000.0,13.082740,80.270740,110.8,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.85,3,1,0,9.00,0000
1769000046000,230,109.0,24.3,1000.2,13.082760,80.270660,109.0,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.85,3,1,0,9.00,0000
1769000046200,231,107.2,24.3,1000.4,13.082640,80.270680,107.2,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.85,3,1,0,9.00,0000
1769000046400,232,105.4,24.3,1000.7,13.082660,80.270700,105.4,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.85,3,1,0,9.00,0000
1769000046600,233,103.6,24.3,1000.9,13.082680,80.270720,103.6,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.85,3,1,0,9.00,0000
1769000046800,234,101.8,24.3,1001.1,13.082700,80.270740,101.8,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.85,3,1,0,9.00,0000
1769000047000,235,100.0,24.4,1001.3,13.082720,80.270660,100.0,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.85,3,1,0,9.00,0000
1769000047200,236,98.2,24.4,1001.5,13.082740,80.270680,98.2,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.85,3,1,0,9.00,0000
1769000047400,237,96.4,24.4,1001.7,13.082760,80.270700,96.4,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.85,3,1,0,9.00,0000
1769000047600,238,94.6,24.4,1001.9,13.082640,80.270720,94.6,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.85,3,1,0,9.00,0000
1769000047800,239,92.8,24.4,1002.2,13.082660,80.270740,92.8,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.85,3,1,0,9.00,0000
1769000048000,240,91.0,24.4,1002.4,13.082680,80.270660,91.0,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.85,3,1,0,9.00,0000
1769000048200,241,89.2,24.4,1002.6,13.082700,80.270680,89.2,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.85,3,1,0,9.00,0000
1769000048400,242,87.4,24.4,1002.8,13.082720,80.270700,87.4,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.85,3,1,0,9.00,0000
1769000048600,243,85.6,24.4,1003.0,13.082740,80.270720,85.6,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.85,3,1,0,9.00,0000
1769000048800,244,83.8,24.5,1003.2,13.082760,80.270740,83.8,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.85,3,1,0,9.00,0000
1769000049000,245,82.0,24.5,1003.4,13.082640,80.270660,82.0,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.85,3,1,0,9.00,0000
1769000049200,246,80.2,24.5,1003.7,13.082660,80.270680,80.2,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.85,3,1,0,9.00,0000
1769000049400,247,78.4,24.5,1003.9,13.082680,80.270700,78.4,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.85,3,1,0,9.00,0000
1769000049600,248,76.6,24.5,1004.1,13.082700,80.270720,76.6,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.85,3,1,0,9.00,0000
1769000049800,249,74.8,24.5,1004.3,13.082720,80.270740,74.8,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.85,3,1,0,9.00,0000
1769000050000,250,73.0,24.5,1004.5,13.082740,80.270660,73.0,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.85,3,1,0,9.00,0000
1769000050200,251,71.2,24.5,1004.7,13.082760,80.270680,71.2,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.85,3,1,0,9.00,0000
1769000050400,252,69.4,24.5,1004.9,13.082640,80.270700,69.4,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.85,3,1,0,9.00,0000
1769000050600,253,67.6,24.6,1005.2,13.082660,80.270720,67.6,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.85,3,1,0,9.00,0000
1769000050800,254,65.8,24.6,1005.4,13.082680,80.270740,65.8,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.85,3,1,0,9.00,0000
1769000051000,255,64.0,24.6,1005.6,13.082700,80.270660,64.0,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.85,3,1,0,9.00,0000
1769000051200,256,62.2,24.6,1005.8,13.082720,80.270680,62.2,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.85,3,1,0,9.00,0000
1769000051400,257,60.4,24.6,1006.0,13.082740,80.270700,60.4,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.85,3,1,0,9.00,0000
1769000051600,258,58.6,24.6,1006.2,13.082760,80.270720,58.6,1,0.020,-0.010,1.000,8.89,-20.00,0.00,3.85,3,1,0,9.00,0000
1769000051800,259,56.8,24.6,1006.4,13.082640,80.270740,56.8,1,0.020,-0.010,1.000,13.33,-13.33,10.00,3.85,3,1,0,9.00,0000
1769000052000,260,55.0,24.6,1006.7,13.082660,80.270660,55.0,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.85,3,1,0,9.00,0000
1769000052200,261,53.2,24.7,1006.9,13.082680,80.270680,53.2,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.85,3,1,0,9.00,0000
1769000052400,262,51.4,24.7,1007.1,13.082700,80.270700,51.4,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.85,3,1,0,9.00,0000
1769000052600,263,49.6,24.7,1007.3,13.082720,80.270720,49.6,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.85,3,1,0,9.00,0000
1769000052800,264,47.8,24.7,1007.5,13.082740,80.270740,47.8,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.85,3,1,0,9.00,0000
1769000053000,265,46.0,24.7,1007.7,13.082760,80.270660,46.0,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.85,3,1,0,9.00,0000
1769000053200,266,44.2,24.7,1008.0,13.082640,80.270680,44.2,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.85,3,1,0,9.00,0000
1769000053400,267,42.4,24.7,1008.2,13.082660,80.270700,42.4,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.85,3,1,0,9.00,0000
1769000053600,268,40.6,24.7,1008.4,13.082680,80.270720,40.6,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.85,3,1,0,9.00,0000
1769000053800,269,38.8,24.7,1008.6,13.082700,80.270740,38.8,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.85,3,1,0,9.00,0000
1769000054000,270,37.0,24.8,1008.8,13.082720,80.270660,37.0,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.85,3,1,0,9.00,0000
1769000054200,271,35.2,24.8,1009.0,13.082740,80.270680,35.2,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.85,3,1,0,9.00,0000
1769000054400,272,33.4,24.8,1009.2,13.082760,80.270700,33.4,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.85,3,1,0,9.00,0000
1769000054600,273,31.6,24.8,1009.5,13.082640,80.270720,31.6,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.85,3,1,0,9.00,0000
1769000054800,274,29.8,24.8,1009.7,13.082660,80.270740,29.8,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.85,3,1,0,9.00,0000
1769000055000,275,28.0,24.8,1009.9,13.082680,80.270660,28.0,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.84,3,1,0,9.00,0000
1769000055200,276,26.2,24.8,1010.1,13.082700,80.270680,26.2,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.84,3,1,0,9.00,0000
1769000055400,277,24.4,24.8,1010.3,13.082720,80.270700,24.4,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.84,3,1,0,9.00,0000
1769000055600,278,22.6,24.9,1010.5,13.082740,80.270720,22.6,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.84,3,1,0,9.00,0000
1769000055800,279,20.8,24.9,1010.8,13.082760,80.270740,20.8,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.84,3,1,0,9.00,0000
1769000056000,280,19.0,24.9,1011.0,13.082640,80.270660,19.0,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.84,3,1,0,9.00,0000
1769000056200,281,17.2,24.9,1011.2,13.082660,80.270680,17.2,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.84,3,1,0,9.00,0000
1769000056400,282,15.4,24.9,1011.4,13.082680,80.270700,15.4,1,0.020,-0.010,1.000,-4.44,-20.00,0.00,3.84,3,1,0,9.00,0000
1769000056600,283,13.6,24.9,1011.6,13.082700,80.270720,13.6,1,0.020,-0.010,1.000,0.00,-13.33,10.00,3.84,3,1,0,9.00,0000
1769000056800,284,13.2,24.9,1011.7,13.082720,80.270740,13.2,1,0.020,-0.010,1.000,4.44,-6.67,-20.00,3.84,4,1,0,2.00,0000
1769000057000,285,12.8,24.9,1011.7,13.082740,80.270660,12.8,1,0.020,-0.010,1.000,8.89,0.00,-10.00,3.84,4,1,0,2.00,0000
1769000057200,286,12.4,24.9,1011.8,13.082760,80.270680,12.4,1,0.020,-0.010,1.000,13.33,6.67,0.00,3.84,4,1,0,2.00,0000
1769000057400,287,12.0,24.9,1011.8,13.082640,80.270700,12.0,1,0.020,-0.010,1.000,17.78,13.33,10.00,3.84,4,1,0,2.00,0000
1769000057600,288,11.6,24.9,1011.9,13.082660,80.270720,11.6,1,0.020,-0.010,1.000,-17.78,-20.00,-20.00,3.84,4,1,0,2.00,0000
1769000057800,289,11.2,24.9,1011.9,13.082680,80.270740,11.2,1,0.020,-0.010,1.000,-13.33,-13.33,-10.00,3.84,4,1,0,2.00,0000
1769000058000,290,10.8,24.9,1012.0,13.082700,80.270660,10.8,1,0.020,-0.010,1.000,-8.89,-6.67,0.00,3.84,4,1,0,2.00,0000
1769000058200,291,10.4,24.9,1012.0,13.082720,80.270680,10.4,1,0.020,-0.010,1.000,-4.44,0.00,10.00,3.84,4,1,0,2.00,0000
1769000058400,292,10.0,24.9,1012.0,13.082740,80.270700,10.0,1,0.020,-0.010,1.000,0.00,6.67,-20.00,3.84,4,1,0,2.00,0000
1769000058600,293,9.6,24.9,1012.1,13.082760,80.270720,9.6,1,0.020,-0.010,1.000,4.44,13.33,-10.00,3.84,4,1,0,2.00,0000
1769000058800,294,9.2,24.9,1012.1,13.082640,80.270740,9.2,1,0.020,-0.010,1.000,8.89,-20.00,0.00,3.84,4,1,0,2.00,0000
1769000059000,295,8.8,24.9,1012.2,13.082660,80.270660,8.8,1,0.020,-0.010,1.000,13.33,-13.33,10.00,3.84,4,1,0,2.00,0000
1769000059200,296,8.4,24.9,1012.2,13.082680,80.270680,8.4,1,0.020,-0.010,1.000,17.78,-6.67,-20.00,3.84,4,1,0,2.00,0000
1769000059400,297,8.0,24.9,1012.3,13.082700,80.270700,8.0,1,0.020,-0.010,1.000,-17.78,0.00,-10.00,3.84,4,1,0,2.00,0000
1769000059600,298,7.6,25.0,1012.3,13.082720,80.270720,7.6,1,0.020,-0.010,1.000,-13.33,6.67,0.00,3.84,4,1,0,2.00,0000
1769000059800,299,7.2,25.0,1012.4,13.082740,80.270740,7.2,1,0.020,-0.010,1.000,-8.89,13.33,10.00,3.84,4,1,0,2.00,0000
1769000060000,300,6.8,25.0,1012.4,13.082760,80.270660,6.8,1,0.020,-0.010,1.000,-4.44,-20.00,-20.00,3.84,4,1,0,2.00,0000
1769000060200,301,6.4,25.0,1012.5,13.082640,80.270680,6.4,1,0.020,-0.010,1.000,0.00,-13.33,-10.00,3.84,4,1,0,2.00,0000
1769000060400,302,6.0,25.0,1012.5,13.082660,80.270700,6.0,1,0.020,-0.010,1.000,4.44,-6.67,0.00,3.84,4,1,0,2.00,0000
1769000060600,303,5.6,25.0,1012.6,13.082680,80.270720,5.6,1,0.020,-0.010,1.000,8.89,0.00,10.00,3.84,4,1,0,2.00,0000
1769000060800,304,5.2,25.0,1012.6,13.082700,80.270740,5.2,1,0.020,-0.010,1.000,13.33,6.67,-20.00,3.84,4,1,0,2.00,0000
1769000061000,305,4.8,25.0,1012.7,13.082720,80.270660,4.8,1,0.020,-0.010,1.000,17.78,13.33,-10.00,3.84,4,1,0,2.00,0000
1769000061200,306,4.4,25.0,1012.7,13.082740,80.270680,4.4,1,0.020,-0.010,1.000,-17.78,-20.00,0.00,3.84,4,1,0,2.00,0000
1769000061400,307,4.0,25.0,1012.8,13.082760,80.270700,4.0,1,0.020,-0.010,1.000,-13.33,-13.33,10.00,3.84,4,1,0,2.00,0000
1769000061600,308,3.6,25.0,1012.8,13.082640,80.270720,3.6,1,0.020,-0.010,1.000,-8.89,-6.67,-20.00,3.84,4,1,0,2.00,0000
1769000061800,309,3.2,25.0,1012.9,13.082660,80.270740,3.2,1,0.020,-0.010,1.000,-4.44,0.00,-10.00,3.84,4,1,0,2.00,0000
1769000062000,310,2.8,25.0,1012.9,13.082680,80.270660,2.8,1,0.020,-0.010,1.000,0.00,6.67,0.00,3.84,4,1,0,2.00,0000
1769000062200,311,2.4,25.0,1013.0,13.082700,80.270680,2.4,1,0.020,-0.010,1.000,4.44,13.33,10.00,3.84,4,1,0,2.00,0000
1769000062400,312,2.0,25.0,1013.0,13.082720,80.270700,2.0,1,0.020,-0.010,1.000,8.89,-20.00,-20.00,3.84,4,1,0,2.00,0000
1769000062600,313,1.6,25.0,1013.1,13.082740,80.270720,1.6,1,0.020,-0.010,1.000,13.33,-13.33,-10.00,3.84,4,1,0,2.00,0000
1769000062800,314,1.2,25.0,1013.1,13.082760,80.270740,1.2,1,0.020,-0.010,1.000,17.78,-6.67,0.00,3.84,4,1,0,2.00,0000
1769000063000,315,0.8,25.0,1013.2,13.082640,80.270660,0.8,1,0.020,-0.010,1.000,-17.78,0.00,10.00,3.84,4,1,0,2.00,0000
1769000063200,316,0.4,25.0,1013.2,13.082660,80.270680,0.4,1,0.020,-0.010,1.000,-13.33,6.67,-20.00,3.84,4,1,0,2.00,0000
1769000063400,317,0.0,25.0,1013.2,13.082680,80.270700,0.0,1,0.020,-0.010,1.000,-8.89,13.33,-10.00,3.84,5,1,0,2.00,0000
